Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.142.158-192.168.142.2-36582-53-17,192.168.142.158,36582,192.168.142.2,53,17,13/02/2026 04:19:53 AM,5531,1,1,28.0,84.0,28.0,28.0,28.0,0.0,84.0,84.0,84.0,0.0,20249.50280238655,361.5982643283312,5531.0,0.0,5531.0,5531.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,180.7991321641656,180.7991321641656,28.0,84.0,46.66666666666667,32.331615074619044,1045.3333333333335,0,0,0,0,0,0,0,0,1.0,70.0,28.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-24775-17,192.168.142.158,34911,8.8.8.8,24775,17,13/02/2026 04:13:38 AM,1103,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4641885.766092475,9066.183136899364,122.55555555555556,116.24232352193316,237.0,0.0,1103.0,122.55555555555556,116.24232352193316,237.0,0.0,0,0,0,0,0,0,0,0,0,80,0,9066.183136899364,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4641885,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-37678-17,192.168.142.158,34911,8.8.8.8,37678,17,13/02/2026 04:13:38 AM,1139,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4495171.202809482,8779.63125548727,126.55555555555556,176.2342979609184,511.0,0.0,1139.0,126.55555555555556,176.2342979609184,511.0,0.0,0,0,0,0,0,0,0,0,0,80,0,8779.63125548727,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4495171,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-43237-17,192.168.142.158,34911,8.8.8.8,43237,17,13/02/2026 04:13:38 AM,748,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,6844919.786096257,13368.983957219252,83.11111111111111,165.2849391539081,396.0,0.0,748.0,83.11111111111111,165.2849391539081,396.0,0.0,0,0,0,0,0,0,0,0,0,80,0,13368.983957219252,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,6844919,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-47525-17,192.168.142.158,34911,8.8.8.8,47525,17,13/02/2026 04:13:38 AM,1136,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4507042.253521127,8802.81690140845,126.22222222222223,159.42927724995948,400.0,0.0,1136.0,126.22222222222223,159.42927724995948,400.0,0.0,0,0,0,0,0,0,0,0,0,80,0,8802.81690140845,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4507042,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-40905-17,192.168.142.158,34911,8.8.8.8,40905,17,13/02/2026 04:13:39 AM,1290,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,3968992.248062016,7751.937984496125,143.33333333333331,250.48103720641208,719.0,0.0,1290.0,143.33333333333331,250.48103720641208,719.0,0.0,0,0,0,0,0,0,0,0,0,80,0,7751.937984496125,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,3968992,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-18442-17,192.168.142.158,34911,8.8.8.8,18442,17,13/02/2026 04:13:38 AM,1013,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5054294.175715696,9871.668311944719,112.55555555555556,141.2330619146161,369.0,0.0,1013.0,112.55555555555556,141.2330619146161,369.0,0.0,0,0,0,0,0,0,0,0,0,80,0,9871.668311944719,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5054294,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-20883-17,192.168.142.158,34911,8.8.8.8,20883,17,13/02/2026 04:13:38 AM,274,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,1.8686131386861313E7,36496.3503649635,30.444444444444443,72.35694699044299,217.0,0.0,274.0,30.444444444444443,72.35694699044299,217.0,0.0,0,0,0,0,0,0,0,0,0,80,0,36496.3503649635,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,18686131,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-25998-17,192.168.142.158,34911,8.8.8.8,25998,17,13/02/2026 04:13:38 AM,948,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5400843.88185654,10548.523206751055,105.33333333333333,164.46656195105436,377.0,0.0,948.0,105.33333333333333,164.46656195105436,377.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10548.523206751055,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5400843,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-36902-17,192.168.142.158,34911,8.8.8.8,36902,17,13/02/2026 04:13:39 AM,11,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4.6545454545454544E8,909090.9090909091,1.2222222222222223,3.6666666666666665,11.0,0.0,11.0,1.2222222222222223,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,0,0,0,80,0,909090.9090909091,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,465454545,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-20974-17,192.168.142.158,34911,8.8.8.8,20974,17,13/02/2026 04:13:38 AM,930,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5505376.344086021,10752.68817204301,103.33333333333334,125.52589374308394,299.0,0.0,930.0,103.33333333333334,125.52589374308394,299.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10752.68817204301,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5505376,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-55199-17,192.168.142.158,34911,8.8.8.8,55199,17,13/02/2026 04:13:37 AM,1453,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,3523743.9779765997,6882.312456985546,161.44444444444446,309.46571341229026,929.0,0.0,1453.0,161.44444444444446,309.46571341229026,929.0,0.0,0,0,0,0,0,0,0,0,0,80,0,6882.312456985546,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,3523743,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-42554-17,192.168.142.158,34911,8.8.8.8,42554,17,13/02/2026 04:13:38 AM,923,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5547128.9274106175,10834.236186348862,102.55555555555556,174.16523125405305,497.0,0.0,923.0,102.55555555555556,174.16523125405305,497.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10834.236186348862,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5547128,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-17407-17,192.168.142.158,34911,8.8.8.8,17407,17,13/02/2026 04:13:38 AM,1191,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4298908.480268681,8396.305625524768,132.33333333333334,200.851935514697,465.0,0.0,1191.0,132.33333333333334,200.851935514697,465.0,0.0,0,0,0,0,0,0,0,0,0,80,0,8396.305625524768,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4298908,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-32425-17,192.168.142.158,34911,8.8.8.8,32425,17,13/02/2026 04:13:39 AM,819,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,6251526.251526251,12210.01221001221,91.0,147.14703530822496,401.0,0.0,819.0,91.0,147.14703530822496,401.0,0.0,0,0,0,0,0,0,0,0,0,80,0,12210.01221001221,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,6251526,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-25138-17,192.168.142.158,34911,8.8.8.8,25138,17,13/02/2026 04:13:39 AM,1293,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,3959783.4493426136,7733.952049497292,143.66666666666666,196.05165135749303,548.0,0.0,1293.0,143.66666666666666,196.05165135749303,548.0,0.0,0,0,0,0,0,0,0,0,0,80,0,7733.952049497292,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,3959783,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-49420-17,192.168.142.158,34911,8.8.8.8,49420,17,13/02/2026 04:13:38 AM,1326,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,3861236.802413273,7541.478129713424,147.33333333333331,258.54351664661795,736.0,0.0,1326.0,147.33333333333331,258.54351664661795,736.0,0.0,0,0,0,0,0,0,0,0,0,80,0,7541.478129713424,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,3861236,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-192.168.142.2-34247-53-17,192.168.142.158,34247,192.168.142.2,53,17,13/02/2026 04:17:01 AM,114635623,22,2,682.0,94.0,31.0,31.0,31.0,0.0,47.0,47.0,47.0,0.0,6.769274503790153,0.2093590052718604,4984157.521739131,515595.72917459195,5251405.0,2674579.0,1.07144043E8,5102097.285714286,98553.85163764155,5251405.0,4999832.0,4817001.0,4817001.0,0.0,4817001.0,4817001.0,0,0,0,0,176,16,0.19191242149920537,0.017446583772655032,31.0,47.0,32.28,4.430199393556307,19.626666666666665,0,0,0,0,0,0,0,0,0.0,33.625,31.0,47.0,0,0,0,0,0,0,0,29,0,4,0,0,21,8,4999832.0,0.0,4999832.0,4999832.0,5107210.550000001,98214.62410052725,5251405.0,5003466.0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-51575-17,192.168.142.158,34911,8.8.8.8,51575,17,13/02/2026 04:13:39 AM,890,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5752808.988764045,11235.955056179775,98.88888888888889,153.1187810528516,343.0,0.0,890.0,98.88888888888889,153.1187810528516,343.0,0.0,0,0,0,0,0,0,0,0,0,80,0,11235.955056179775,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5752808,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-28588-17,192.168.142.158,34911,8.8.8.8,28588,17,13/02/2026 04:13:39 AM,925,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5535135.135135135,10810.81081081081,102.77777777777777,123.63330637188527,282.0,0.0,925.0,102.77777777777777,123.63330637188527,282.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10810.81081081081,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5535135,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-34720-17,192.168.142.158,34911,8.8.8.8,34720,17,13/02/2026 04:13:38 AM,1004,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5099601.593625499,9960.159362549803,111.55555555555556,141.03998644986385,372.0,0.0,1004.0,111.55555555555556,141.03998644986385,372.0,0.0,0,0,0,0,0,0,0,0,0,80,0,9960.159362549803,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5099601,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-12419-17,192.168.142.158,34911,8.8.8.8,12419,17,13/02/2026 04:13:38 AM,1242,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4122383.2528180354,8051.529790660225,138.0,219.28007205398305,502.0,0.0,1242.0,138.0,219.28007205398305,502.0,0.0,0,0,0,0,0,0,0,0,0,80,0,8051.529790660225,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4122383,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-15742-17,192.168.142.158,34911,8.8.8.8,15742,17,13/02/2026 04:13:38 AM,766,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,6684073.107049609,13054.830287206267,85.1111111111111,168.96112307602334,393.0,0.0,766.0,85.1111111111111,168.96112307602334,393.0,0.0,0,0,0,0,0,0,0,0,0,80,0,13054.830287206267,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,6684073,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.157-202.89.233.100-60239-80-6,192.168.142.157,60239,202.89.233.100,80,6,13/02/2026 04:15:38 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65037,64239,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-10570-17,192.168.142.158,34911,8.8.8.8,10570,17,13/02/2026 04:13:38 AM,985,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5197969.543147208,10152.284263959391,109.44444444444444,171.54963648395696,396.0,0.0,985.0,109.44444444444444,171.54963648395696,396.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10152.284263959391,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5197969,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.157-202.89.233.101-44857-80-6,192.168.142.157,44857,202.89.233.101,80,6,13/02/2026 04:20:06 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65037,64239,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-16088-17,192.168.142.158,34911,8.8.8.8,16088,17,13/02/2026 04:13:39 AM,1093,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4684354.986276303,9149.130832570905,121.44444444444447,225.567678929801,672.0,0.0,1093.0,121.44444444444447,225.567678929801,672.0,0.0,0,0,0,0,0,0,0,0,0,80,0,9149.130832570905,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4684354,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-58538-17,192.168.142.158,34911,8.8.8.8,58538,17,13/02/2026 04:13:38 AM,2196,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,2331511.839708561,4553.734061930783,244.0,276.01856821598074,764.0,0.0,2196.0,244.0,276.01856821598074,764.0,0.0,0,0,0,0,0,0,0,0,0,80,0,4553.734061930783,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,2331511,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-192.168.142.2-60612-53-17,192.168.142.158,60612,192.168.142.2,53,17,13/02/2026 04:16:08 AM,98856,1,1,30.0,235.0,30.0,30.0,30.0,0.0,235.0,235.0,235.0,0.0,2680.6668285182486,20.231447762401878,98856.0,0.0,98856.0,98856.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10.115723881200939,10.115723881200939,30.0,235.0,98.33333333333333,118.35680518387328,14008.333333333332,0,0,0,0,0,0,0,0,1.0,147.5,30.0,235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-33263-17,192.168.142.158,34911,8.8.8.8,33263,17,13/02/2026 04:13:38 AM,1072,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4776119.402985075,9328.358208955224,119.11111111111111,149.94869492966956,391.0,0.0,1072.0,119.11111111111111,149.94869492966956,391.0,0.0,0,0,0,0,0,0,0,0,0,80,0,9328.358208955224,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4776119,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-32052-17,192.168.142.158,34911,8.8.8.8,32052,17,13/02/2026 04:13:39 AM,931,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5499462.943071966,10741.138560687434,103.44444444444444,161.29562231436344,382.0,0.0,931.0,103.44444444444444,161.29562231436344,382.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10741.138560687434,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5499462,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-58912-17,192.168.142.158,34911,8.8.8.8,58912,17,13/02/2026 04:13:38 AM,788,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,6497461.928934011,12690.35532994924,87.55555555555557,136.02951068712179,343.0,0.0,788.0,87.55555555555557,136.02951068712179,343.0,0.0,0,0,0,0,0,0,0,0,0,80,0,12690.35532994924,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,6497461,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-44247-17,192.168.142.158,34911,8.8.8.8,44247,17,13/02/2026 04:13:39 AM,1156,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4429065.7439446375,8650.51903114187,128.44444444444446,124.44588292819404,297.0,0.0,1156.0,128.44444444444446,124.44588292819404,297.0,0.0,0,0,0,0,0,0,0,0,0,80,0,8650.51903114187,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4429065,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-29260-17,192.168.142.158,34911,8.8.8.8,29260,17,13/02/2026 04:13:39 AM,2867,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,1785838.8559469827,3487.9665155214507,318.55555555555554,762.4023070385987,2286.0,0.0,2867.0,318.55555555555554,762.4023070385987,2286.0,0.0,0,0,0,0,0,0,0,0,0,80,0,3487.9665155214507,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,1785838,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-54779-17,192.168.142.158,34911,8.8.8.8,54779,17,13/02/2026 04:13:37 AM,902,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5676274.944567627,11086.474501108647,100.22222222222223,169.2075484263171,480.0,0.0,902.0,100.22222222222223,169.2075484263171,480.0,0.0,0,0,0,0,0,0,0,0,0,80,0,11086.474501108647,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5676274,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.157-112.53.42.114-46541-80-6,192.168.142.157,46541,112.53.42.114,80,6,13/02/2026 04:15:43 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64961,64239,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-54349-17,192.168.142.158,34911,8.8.8.8,54349,17,13/02/2026 04:13:39 AM,883,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5798414.49603624,11325.028312570781,98.11111111111111,116.87433897614613,253.0,0.0,883.0,98.11111111111111,116.87433897614613,253.0,0.0,0,0,0,0,0,0,0,0,0,80,0,11325.028312570781,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5798414,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-60292-17,192.168.142.158,34911,8.8.8.8,60292,17,13/02/2026 04:13:38 AM,1087,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4710211.591536338,9199.632014719411,120.77777777777777,149.1767221936601,356.0,0.0,1087.0,120.77777777777777,149.1767221936601,356.0,0.0,0,0,0,0,0,0,0,0,0,80,0,9199.632014719411,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4710211,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-16547-17,192.168.142.158,34911,8.8.8.8,16547,17,13/02/2026 04:13:38 AM,877,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5838084.378563284,11402.508551881414,97.44444444444444,152.61152570424613,386.0,0.0,877.0,97.44444444444444,152.61152570424613,386.0,0.0,0,0,0,0,0,0,0,0,0,80,0,11402.508551881414,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5838084,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-38086-17,192.168.142.158,34911,8.8.8.8,38086,17,13/02/2026 04:13:39 AM,954,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5366876.310272537,10482.18029350105,106.0,130.93796240968467,330.0,0.0,954.0,106.0,130.93796240968467,330.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10482.18029350105,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5366876,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-51912-17,192.168.142.158,34911,8.8.8.8,51912,17,13/02/2026 04:13:38 AM,1089,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4701561.06519743,9182.73645546373,121.0,220.17890452992992,651.0,0.0,1089.0,121.0,220.17890452992992,651.0,0.0,0,0,0,0,0,0,0,0,0,80,0,9182.73645546373,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4701561,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-10594-17,192.168.142.158,34911,8.8.8.8,10594,17,13/02/2026 04:13:38 AM,1112,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4604316.54676259,8992.805755395684,123.55555555555556,187.68664784096333,440.0,0.0,1112.0,123.55555555555556,187.68664784096333,440.0,0.0,0,0,0,0,0,0,0,0,0,80,0,8992.805755395684,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4604316,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
